2.765625,4.859375,1
2.78125,4.84375,1
2.78125,4.859375,1
2.78125,4.875,1
2.765625,4.875,1
2.765625,4.890625,1
2.78125,4.90625,1
2.78125,4.921875,1
2.78125,4.9375,1
2.78125,4.953125,1
2.796875,4.953125,1
2.796875,4.96875,1
2.796875,4.984375,1
2.796875,5.0,1
2.8125,5.03125,1
2.8125,5.046875,1
2.8125,5.0625,1
2.828125,5.09375,1
2.828125,5.109375,1
2.828125,5.125,1
2.84375,5.125,1
2.84375,5.140625,1
2.84375,5.15625,1
2.859375,5.140625,1
2.859375,5.15625,1
2.859375,5.171875,1
2.84375,5.171875,1
2.84375,5.1875,1
2.84375,5.203125,1
2.84375,5.21875,1
2.84375,5.234375,1
2.84375,5.25,1
2.859375,5.25,1
2.859375,5.265625,1
2.84375,5.265625,1
